,text,sentiment
3355,I'm really in a pinch to urinate (^q^) I miss the timing to go to Mitairai because the time to change trains is short. I wonder if I can hold out for another 45 minutes... tough.,negative
3356,What does it mean to put your hands on your side? Are you a pervert? I do not know the meaning!,negative
3357,"In January, I'm so busy with work that I can't get enough of my dolls. I couldn't even celebrate Yuta's birthday... It's been non-stop since I started working at the beginning of the year... January is already over. We still have 30th and 31st. I'm still busy until February 9th. I've counted, but I still can't settle for work.",negative
3358,"damn it! Actually, I should be able to go home at 16:00, but I work overtime until 20:00 every day. The boss's one-man relationship has been escalating recently. I hope I don't rebel... Follow the chart. Somewhere, it would be nice to have a painful eye. Only curse words come out. It's getting rough. I got an email from my boss. tough.",negative
3359,"Today, when you get home, prepare for Tsukki's trip. I have to do it myself, but first from Tsukki (laughs)",positive
3360,"Actually, Tsukki's travel preparations finished earlier than my own travel preparations (laughs). Even if I'm ready, I haven't put it in my suitcase yet.",positive
3361,"Dolls, I want to take everyone on a trip! But I'm afraid of various things, so it's just Tsukki...",negative
3362,"Ah, hysterical BBA will return again from tomorrow... tough. Even though I say I'm busy, I just take tea breaks. It would be nice if you could still work while drinking tea, but there's nothing at all. If you have time to complain all the time, I want you to shut up and move your hands and work. Today, my work went much better just because he wasn't there.",negative
3363,"I decided to start working at 10:00, so I want you to be at work by 10:00 and be ready to start working at 10:00. Isn't that what work is? If work starts at 9:00, why don't you come to work around 8:30 and prepare to start at 9:00? am i funny?",negative
3364,"I don't think it has anything to do with being a school corporation. No matter what you do for a living, I think it's useless if you don't have a good time. Some days I have tea all day long. what are you thinking...",negative
3365,And hours of tea breaks. I do not know the meaning. work!,negative
3366,Aston…. Aston…. tough.,negative
3367,I quit Takaki...,negative
3368,I'm going to work again tomorrow..... Shit.,negative
3369,Tourists from overseas have bad manners! A child climbs into a chair with bare feet. Occupy the stepping place with luggage. Why don't you pay attention! I just get annoyed because it just happens to stand out. Even Japanese people do the same thing. Really frustrating. What should I do to be careful not to get offended when I understand the language?,negative
3370,"I'm talking about work. My boss has a habit of saying, ""If my boss was working overtime, I wouldn't have been able to go home early. Taking paid leave is out of the question."" Is this power harassment? I feel like I'm being told, ""Don't go home first,"" in a roundabout way, but am I overthinking it?",negative
3371,Ha. Will we be wasting tea time tomorrow and waiting for unpaid overtime? tough.,negative
3372,"I want to be healed by the dolls, but the room is too messy and cold, and I don't want to move.",negative
3373,What happened to Shinoyama? It's scary when I see TL (^q^) because I don't like it! I want to live!,negative
3374,"I read a little spoiler, but that alone is painful. I feel like throwing up (´；ω；`) Impossible. hard.",negative
3375,Shino……Impossible. Really impossible. unacceptable. No. cry.,negative
3376,I really have to prepare for it soon... not in time. Let's go to the bookstore while we're at it (^q^),neutral
3377,The local bookstore always doesn't have the new book I want. do you want to order?,negative
3378,I forgot to tag it (´д｀|||),negative
3379,"After coming back from Hawaii, I started working the next day, and all I did was overtime. I can't even clean it up. I want to organize my photos, and I want to develop them too! I can not do anything! Lots of overtime. What do you mean by letting contract employees work overtime and paying for overtime?",negative
3380,The things I wanted were sold out one after another. tough.,negative
3381,"The men's maid costumes and Namaste-senpai remind me of a lot of nostalgia and memories of listening to it. I don't know anything about DGS (laughs), but I'm wearing a lot of goods... What's wrong...",neutral
3382,I got the lottery 32 times... I squandered it... The inside of my wallet is really empty...,negative
3383,My stomach has been sick since yesterday (´；ω；`) Did I eat something bad?,negative
3384,"I'm tired from crying too much~ (´-ω-`) I'm going to retire today... I cried because it was so hard to say goodbye... I've never cried at a graduation ceremony or anything... Lately, I've been so busy that I didn't have time to feel lonely, but the moment I thought that I wouldn't be able to see him from tomorrow, I felt lonely and couldn't stop crying.",negative
3385,"I don't feel like I can keep going on my own... In the end, I couldn't even take over easily... Anxiety about whether I will be okay from tomorrow floods in, and my tear glands keep loosening. On his way home, he cried the whole time and couldn't say thank you with a smile. I'm sorry I did something...",negative
3386,"Ah, even now, just thinking that I won't be able to see you tomorrow brings tears to my eyes. Even though I'm on the train...",negative
3387,Orphans Namida♪,neutral
3388,It's so hot (´；ω；`),negative
3389,Akihiro and Mikazuki also died. What the hell. I wonder if any couple will get married. It's painful.,negative
3390,I don't want to go to work.,negative
3391,Shopping for work on days off... No.,negative
3392,The man sitting next to me on the train picks his nose all the time... What can I do... Sneezing is also disgusting. I feel super wind pressure (^q^),negative
3393,"Next to me, I'm trying to get better by reading BL.",positive
3394,"The BL I brought today was harder and darker than I expected, so I continued to read the comic with a very suspicious movement (^q^) I sandwiched my face between the books |(-_-)|",neutral
3395,"I didn't have time to teach the newcomers, so I ended up working overtime on my own when the newcomers went home. As expected, I thought I should help you today, but I couldn't say it...",negative
3396,"How can I get the job done well? I'm not used to it yet, so I don't know what it is (´-ω-`) I haven't finished what I asked before. I wonder if I'm giving priority only to what I want to do (´-ω-`) Moyamoya.",negative
3397,Ha ~ (´-ω-`) I want to head (´-ω-`) no.,negative
3398,"Today, I passed by the place where I used to work for the first time in a long time, and Rikunabi still uses my photo...",negative
3399,I'll listen to the Iron-Blooded Orphans theme song album and go to work right away〜(*´ω｀*) Wow♪ヽ(´▽｀)/,positive
3400,"By the way, why is Eugene wearing a tie? I wonder if it's just now...",neutral
3401,Sadness! I forgot to charge my smartphone (^q^) with 27% left. Can you make it through the day today?,negative
3402,"Aoto, Yuuta, what should we do? Until tomorrow... However, it's all I can do to care for the child I'm with now, and I'd rather welcome him back even though I haven't properly poured my love into him... What should I do.",negative
3403,"The nearest station to my work is going to burn soon, but I have a disease that I really don't want to go to (^q^) I want to go home. I really want to go home",negative
