,text,sentiment
3331,"In general, I often see people saying, ""Perfectionism is bad, it's no good!"" Isn't it? Well, I used to be a bad perfectionist. You should aim for good perfectionism, I agree.",positive
3332,"I still need rest, so I can't act immediately, but I think it's a good thing to think about what I want to do. Just save your ideas.",positive
3333,"Writing notes is fun. I don't feel stress at all, and I can forget the time and work on it. She realizes that maybe she likes to organize her thoughts.",positive
3334,"I haven't been able to open a blog yet, but I'm worried about how to use it properly with note. So far, I'm thinking of note as a column (maybe a poem...? lol). My health is my priority right now, so I'd like to continue the notes that I can continue without difficulty while working out the plan. Stand fm if you can afford it.",positive
3335,"I couldn't sleep and stayed up until midnight, but my condition in the morning was the worst... lol Sleep is important, let's recuperate well...",negative
3336,I changed the icon.,neutral
3337,"What I thought when I started stand fm, after all, the voice oozes out something like that person's personality. Of course, it's the same with letters, but it's easy to show off, pretend, or deceive (oh, there's also phone fraud...). I think it's the content that builds trust.",neutral
3338,I will continue to give priority to medical treatment and update within an unreasonable range.,neutral
3339,"There is a mysterious phenomenon that the number of followers of stand fm, which is not updated much, is increasing. However, the number of plays is not increasing, which is strange. For the time being, I wonder if it's a style of following up from one end and choosing and listening to what you care about on TL. If so, you have to put effort into the title.",neutral
3340,"Although I also do note for myself, recently the number of views has decreased compared to before, and it is research.",negative
3341,"I want to start a blog eventually, so I'm doing my own research, but everyone is saying that I should write 100 articles for the time being. But I want to do it after making a strategy carefully, so I'll do a rehearsal with notes first. There must be an introverted way of fighting.",positive
3342,"Updating notes is fun, but creating headers might be more fun...lol I haven't studied design at all, so it's just a hobby, but does it give you any hints?",positive
3343,"By the way, including icons, everything is made with PowerPoint and free materials.",neutral
3344,"I'm taking a break from updating today. Since I'm resting, my symptoms have improved, so I've been impatient because I have to do something, and lately I haven't been able to sleep. I watch anime leisurely.",neutral
3345,"I've been practicing outputting with Note, so this time it's input. I will read the book and absorb it. Keeping in mind the idea of ​​blogging...",positive
3346,Today I tried to summarize the contents of the book and wrote down ideas in a notebook.,positive
3347,"If you think about it, an essay is a blog. Even if you think back to The Pillow Book, Sei Shonagon is an absolute introvert, and unless you have a delicate sensibility, you can't write ""Spring is Akebono"". It made me a little happy to think that people in the past were the same.",positive
3348,"I don't think it's right to push things one-sidedly, saying, ""Because it's XX, understand."" I think that the world will not get better unless we both come to a compromise after self-disclosure, saying, ""I'm not good at this (I can't do it), so I want to do it, but how about it?""",neutral
3349,"Well, if I could disclose myself, I wouldn't have a hard time... (I'm a person who suffered a mental suicide as a result of being unable to do it.) I think it would be wonderful if the hurdles were lowered to the extent that it would be possible to say that blood type is similar to blood type.",positive
3350,"You can post images with note! I didn't know (just now) It's fun to make headers, so maybe I'll try making some.",positive
3351,"Recently, I've been attracted to philosophical things.Is it because I'm sick or because I have an INFJ temperament?",positive
3352,"Yesterday, I met a friend after a long time and played with him, but I was very tired because of the recoil. Of course it was fun, but I'm a little sad that I'm getting tired more easily than before. Today will be a day to do nothing.",negative
3353,"I thought that note had to be updated today, so I quit.",negative
3354,"I want to live like this at a slow pace, but I have to work to live, but I don't want to work. I won't leave.",negative
3355,"Yesterday, I slept almost all day, and today I finally recovered... Did I? That's what it feels like. ""I thought I was getting better, but I still have a long way to go."" ""Don't overdo it, don't rush."" ""That's difficult, isn't it...""",negative
3356,"My psychiatrist told me, ""Anyway, please play now,"" and I wondered what it was like to play again. Meeting up with friends and doing something is of course fun, but for me, playing games alone or going out is also fun. I'll run my thoughts around.",neutral
3357,Life is a game about how you can accumulate information and knowledge that will be medicine for you.,neutral
3358,"As I wrote before, I would be happy if my world was protected. Basically, I would be happy if I could keep my little world safe, such as going out and hanging out with friends, going to museums on weekdays when it's quiet, and trying to make side dishes with leftovers.",positive
3359,"It's really simple, but I really appreciate your comment. Note and stand fm are basically self-satisfaction, but I would be happy if I could get a reaction to it. Thank you for your motivation.",positive
3360,"I used to think that I was good at working diligently, but lately I've been wondering if that's the case. Somehow, I'm not sure what to do. When I can do it, I do it collectively, and when I don't want to do it, I don't want to do it. That's why I'm not good at updating every day because I feel pressured.",negative
3361,"Instead, if you get addicted to it, you will forget the time. I'm the type who stays up late and clears the game all at once. Maybe when the goal in yourself is decided, you won't stop towards it. I want to write this for notes and more! Then the brush goes on (although it's not a big document...).",positive
